"V1","ref","spp","taxLvl","species","genus","family","order","class","phylum","kingdom","flag","val.src","tbl.row","mtch.src","tax.src","common","superclass","subphylum","trophicDiet","trophicOrig","Picture","trophicLevel","trophicLevel.se","tax.src2","conflict","website","website2","trohpicLevel"
"5761","STARKSIA OCELLATA","Starksia ocellata","species","Starksia ocellata","Starksia","Labrisomidae","Perciformes","Actinopteri","Chordata","Animalia","becca_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6048","Staurocalyptus sp.","Staurocalyptus","genus",NA,NA,"Rossellidae","Lyssacinosida","Hexactinellida","Porifera","Animalia","added_automatically","m1",4056,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"4952","POMACENTRUS FUSCUS","Stegastes fuscus","species","Stegastes fuscus","Stegastes","Pomacentridae","Perciformes","Actinopteri","Chordata","Animalia","check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953","POMACENTRUS LEUCOSTICTUS","Stegastes leucostictus","species","Stegastes leucostictus","Stegastes","Pomacentridae","Perciformes","Actinopteri","Chordata","Animalia","check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4954","POMACENTRUS PARTITUS","Stegastes partitus","species","Stegastes partitus","Stegastes","Pomacentridae","Perciformes","Actinopteri","Chordata","Animalia","check",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955","POMACENTRUS PLANIFRONS","Stegastes planifrons","species","Stegastes planifrons","Stegastes",NA,NA,NA,NA,NA,"check","m3",3398,1,"taxInfo","threespot damselfish",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5763","STEGOPHIURA NODOSA","Stegophiura nodosa","species","Stegophiura nodosa","Stegophiura","Ophiuridae","Ophiurida","Ophiuroidea","Echinodermata","Animalia","check","m1",4057,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"6049","Stegophiura nodosa","Stegophiura nodosa","species","Stegophiura nodosa","Stegophiura","Ophiuridae",NA,"Ophiuroidea","Echinodermata","Animalia","check","m1",3038,2,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6050","Stegophiura ponderosa","Stegophiura ponderosa","species","Stegophiura ponderosa","Stegophiura",NA,NA,NA,NA,NA,"check","m1",175,1,"taxInfo","sea stars",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5765","STEINDACHNERIA ARGENTEA","Steindachneria argentea","species","Steindachneria argentea","Steindachneria",NA,"Gadiformes",NA,NA,NA,"check","m3",4059,1,"taxInfo","luminous hake",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"5766","STELLEROIDEA","Stelleroidea",NA,NA,NA,NA,NA,NA,NA,NA,"added_automatically","m1",4060,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6051","Stelletta sp.","Stelletta","genus",NA,"Stelletta","Ancorinidae","Astrophorida","Demospongiae","Porifera","Animalia","added_automatically","m1",4061,1,"taxInfo","Kleiner Olivenschwamm",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5767","STELLIFER LANCEOLATUS","Stellifer lanceolatus","species","Stellifer lanceolatus","Stellifer","Sciaenidae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",4063,1,"taxInfo","American stardrum","Osteichthyes","Vertebrata","n","y","y",3.5,0.5,NA,FALSE,NA,NA,NA
"6052","Stelodoryx alaskensis","Stelodoryx alaskensis","species","Stelodoryx alaskensis","Stelodoryx","Myxillidae","Poecilosclerida","Demospongiae","Porifera","Animalia","check","m1",4064,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"6055","Stenobrachius sp.","Stenobrachius","genus",NA,"Stenobrachius","Myctophidae","Myctophiformes","Actinopterygii","Chordata","Animalia","check","m1",4065,1,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"6053","Stenobrachius leucopsarus","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopterygii","Chordata","Animalia","check","m1",4066,1,"taxInfo","northern lampfish","Osteichthyes","Vertebrata","y","n","n",3.18,0.2,"getTaxData",FALSE,NA,NA,NA
"6054","Stenobrachius nannochir","Stenobrachius nannochir","species","Stenobrachius nannochir","Stenobrachius","Myctophidae","Myctophiformes","Actinopterygii","Chordata","Animalia","check","m1",4067,1,"taxInfo","Garnet lanternfish","Osteichthyes","Vertebrata","y","y","n",3.04,0.07,"getTaxData",FALSE,NA,NA,NA
"5768","STENOCIONOPS","Stenocionops","genus",NA,"Stenocionops","Mithracidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m3",4068,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5770","STENOCIONOPS FURCATA","Stenocionops furcatus","species","Stenocionops furcatus","Stenocionops",NA,NA,NA,NA,NA,"check","m3",4070,1,"taxInfo","furcate spider crab",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5769","STENOCIONOPS COELATA","Stenocionops furcatus coelatus","species","Stenocionops furcatus","Stenocionops",NA,NA,NA,NA,NA,"check","m3",4069,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5771","STENOCIONOPS SPINIMANA","Stenocionops spinimanus","species","Stenocionops spinimanus","Stenocionops",NA,NA,NA,NA,NA,"check","m3",4071,1,"taxInfo","prickly spider crab",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5772","STENOCIONOPS SPINOSISSIMA","Stenocionops spinosissimus","species","Stenocionops spinosissimus","Stenocionops",NA,NA,NA,NA,NA,"check","m3",4072,1,"taxInfo","tenspine spider crab",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5777","STENORHYNCHUS SETICORNIS","Stenorhynchus seticornis","species","Stenorhynchus seticornis","Stenorhynchus",NA,NA,NA,NA,NA,"check","m3",4075,1,"taxInfo","yellowline arrow crab",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"5778","STENOTHOIDAE","Stenothoidae","family",NA,NA,"Stenothoidae","Amphipoda","Malacostraca","Arthropoda","Animalia","becca_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5779","STENOTOMUS","Stenotomus","genus",NA,"Stenotomus","Sparidae","Perciformes","Actinopterygii","Chordata","Animalia","added_automatically","m2",3057,2,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5780","STENOTOMUS CAPRINUS","Stenotomus caprinus","species","Stenotomus caprinus","Stenotomus",NA,NA,NA,NA,NA,"check","m3",4077,1,"taxInfo","longspine porgy",NA,NA,"n","y","y",3.43,0.13,"getTaxData",FALSE,NA,NA,NA
"5781","STENOTOMUS CHRYSOPS","Stenotomus chrysops","species","Stenotomus chrysops","Stenotomus","Sparidae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",4078,1,"taxInfo","scup","Osteichthyes","Vertebrata","y","y","y",3.82,0.11,NA,FALSE,NA,NA,NA
"6056","Stephanasterias albula","Stephanasterias albula","species","Stephanasterias albula","Stephanasterias","Asteriidae","Forcipulatida","Asteroidea","Echinodermata","Animalia","check","m1",4079,1,"taxInfo",NA,NA,"Asterozoa",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5782","STEPHANOBERYCIFORMES","Stephanoberyciformes","order",NA,NA,NA,"Stephanoberyciformes","Actinopterygii","Chordata","Animalia","added_automatically","m2",3061,2,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5783","STEPHANOBERYCIFORMES(XENOBERYCES)(ORD)","Stephanoberyciformes","order",NA,NA,NA,"Stephanoberyciformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4080,1,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5784","STEPHANOBERYX MONAE","Stephanoberyciformes","order",NA,NA,NA,"Stephanoberyciformes","Actinopterygii","Chordata","Animalia","added_automatically","m3",4080,1,"taxInfo",NA,"Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"3910","MONACANTHUS HISPIDUS","Stephanolepis hispidus","species","Stephanolepis hispidus","Stephanolepis",NA,NA,NA,NA,NA,"check","m1",4081,1,"taxInfo","planehead filefish",NA,NA,"y","y","y",2.56,0.09,"getTaxData",FALSE,NA,NA,NA
"3911","MONACANTHUS SETIFER","Stephanolepis hispidus","species","Stephanolepis hispidus","Stephanolepis",NA,NA,NA,NA,NA,"check","m3",2524,1,"taxInfo","planehead filefish",NA,NA,"y","y","y",2.56,0.09,NA,FALSE,NA,NA,NA
"5785","STEPHANOLEPIS HISPIDA","Stephanolepis hispidus","species","Stephanolepis hispidus","Stephanolepis",NA,NA,NA,NA,NA,"check","m3",4082,1,"taxInfo","planehead filefish",NA,NA,"y","y","y",2.56,0.09,"getTaxData",FALSE,NA,NA,NA
"5786","STEPHANOLEPIS HISPIDUS","Stephanolepis hispidus","species","Stephanolepis hispidus","Stephanolepis",NA,NA,NA,NA,NA,"added_automatically","m1",4082,1,"taxInfo","planehead filefish",NA,NA,"y","y","y",2.56,0.09,"getTaxData",FALSE,NA,NA,NA
"5787","STEPHANOLEPIS SETIFER","Stephanolepis hispidus","species","Stephanolepis hispidus","Stephanolepis",NA,NA,NA,NA,NA,"added_automatically","m3",4082,1,"taxInfo","planehead filefish",NA,NA,"y","y","y",2.56,0.09,"getTaxData",FALSE,NA,NA,NA
"5789","STEREODERMA UNISEMITA","Stereoderma unisemita","species","Stereoderma unisemita","Stereoderma","Cucumariidae","Dendrochirotida","Holothuroidea","Echinodermata","Animalia","becca_batch2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5790","STEREOMASTIS  SP.","Stereomastis",NA,NA,NA,NA,NA,NA,NA,NA,"added_automatically","m1",4086,1,"taxInfo","Pink blind lobster",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5267","Polycheles sculptus","Stereomastis sculpta","species","Stereomastis sculpta","Stereomastis","Polychelidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",3370,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5791","STEREOMASTIS SCULPTA","Stereomastis sculpta","species","Stereomastis sculpta","Stereomastis","Polychelidae","Decapoda","Malacostraca","Arthropoda","Animalia","check","m1",3368,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5792","STERNOPTYCHIDAE","Sternoptychidae","family",NA,NA,"Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4087,1,"taxInfo","marine hatchetfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5793","STERNOPTYCHIDAE F.","Sternoptychidae","family",NA,NA,"Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m3",4087,1,"taxInfo","marine hatchetfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"6057","Sternoptychidae","Sternoptychidae","family",NA,NA,"Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4088,1,"taxInfo","marine hatchetfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6058","Sternoptychidae unident.","Sternoptychidae","family",NA,NA,"Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4089,1,"taxInfo","marine hatchetfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5794","STERNOPTYX","Sternoptyx","genus",NA,"Sternoptyx","Sternoptychidae","Stomiiformes","Actinopteri","Chordata","Animalia","added_automatically","m2",3554,2,"taxInfo","eels","Actinopterygii","Craniata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6060","Sternoptyx sp.","Sternoptyx","genus",NA,"Sternoptyx","Sternoptychidae","Stomiiformes","Actinopteri","Chordata","Animalia","added_automatically","m1",4090,1,"taxInfo","eels","Actinopterygii","Craniata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"5795","STERNOPTYX DIAPHANA","Sternoptyx diaphana","species","Sternoptyx diaphana","Sternoptyx","Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","check","m1",4091,1,"taxInfo","diaphanous hatchet fish","Osteichthyes","Craniata","y","y","y",3.44,0.16,"getTaxData",FALSE,NA,NA,NA
"6059","Sternoptyx diaphana","Sternoptyx diaphana","species","Sternoptyx diaphana","Sternoptyx","Sternoptychidae","Stomiiformes","Actinopterygii","Chordata","Animalia","check","m1",4092,1,"taxInfo","diaphanous hatchet fish","Osteichthyes","Craniata","y","y","y",3.44,0.16,"getTaxData",FALSE,NA,NA,NA
"5798","STICHAEIDAE (LUMPENIDAE)","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","added_automatically","m2",4093,1,"taxInfo","pricklebacks","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA
"5799","STICHAEIDAE F.","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","added_automatically","m3",4093,1,"taxInfo","pricklebacks","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"6061","Stichaeidae","Stichaeidae","family",NA,NA,"Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4093,1,"taxInfo","pricklebacks","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"5800","STICHAEUS PUNCTATUS","Stichaeus punctatus","species","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",4094,1,"taxInfo","Arctic shanny","Osteichthyes","Vertebrata","n","y","y",3.08,0.23,"getTaxData",FALSE,NA,NA,NA
"6062","Stichaeus punctatus","Stichaeus punctatus","species","Stichaeus punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopterygii","Chordata","Animalia","check","m1",4095,1,"taxInfo","Arctic shanny","Osteichthyes","Vertebrata","n","y","y",3.08,0.23,"getTaxData",FALSE,NA,NA,NA
"1515","CIRRHIPATHES LEUTKENI","Stichopathes lutkeni","species","Stichopathes lutkeni","Stichopathes","Antipathidae","Antipatharia","Anthozoa","Cnidaria","Animalia","check","m3",1042,1,"taxInfo","black wire coral",NA,NA,NA,NA,"y",NA,NA,NA,FALSE,NA,NA,NA
"5801","STICHOPATHES LUTKENI","Stichopathes lutkeni","species","Stichopathes lutkeni","Stichopathes","Antipathidae","Antipatharia","Anthozoa","Cnidaria","Animalia","added_automatically","m3",4096,1,"taxInfo","black wire coral",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"5804","STOLOTEUTHIS LEUCOPTERA","Stoloteuthis leucoptera","species","Stoloteuthis leucoptera","Stoloteuthis","Sepiolidae","Sepiolida","Cephalopoda","Mollusca","Animalia","check","m1",4097,1,"taxInfo","butterfly bobtail",NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5805","STOMATOPODA","Stomatopoda","order",NA,NA,NA,NA,"Malacostraca","Arthropoda","Animalia","added_automatically","m1",4098,1,"taxInfo",NA,NA,"Crustacea",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6064","Stomias atriventer","Stomias atriventer","species","Stomias atriventer","Stomias","Stomiidae","Stomiiformes","Actinopterygii","Chordata","Animalia","check","m1",4099,1,"taxInfo","black-belly dragonfish","Osteichthyes","Vertebrata","n","y","y",3.98,0.65,"getTaxData",FALSE,NA,NA,NA
"5806","STOMIAS BOA","Stomias boa boa","species","Stomias boa","Stomias","Stomiidae",NA,"Actinopterygii",NA,"Animalia","check","m1",4100,1,"taxInfo","boa dragonfish","Osteichthyes","Vertebrata","n","y","n",3.95,0.64,"getTaxData",FALSE,NA,NA,NA
"5808","STOMIATIDAE","Stomiatidae",NA,NA,NA,NA,NA,NA,NA,NA,"added_automatically","m1",4102,1,"taxInfo",NA,NA,NA,NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5809","STOMIIDAE","Stomiidae","family",NA,NA,"Stomiidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4103,1,"taxInfo","barbeled dragonfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA
"6065","Stomiidae","Stomiidae","family",NA,NA,"Stomiidae","Stomiiformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4104,1,"taxInfo","barbeled dragonfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6066","Stomiiformes","Stomiiformes","order",NA,NA,NA,"Stomiiformes","Actinopteri","Chordata","Animalia","added_automatically","m1",4105,1,"taxInfo",NA,"Actinopterygii","Craniata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5811","STOMOLOPHUS MELEAGRIS","Stomolophus meleagris","species","Stomolophus meleagris","Stomolophus","Rhizostomatidae","Rhizostomeae","Scyphozoa","Cnidaria","Animalia","check","m1",4106,1,"taxInfo","cannonball jelly",NA,"Medusozoa","n","y","y",3.46,0.49,NA,FALSE,NA,NA,NA
"6069","Stomphia sp.","Stomphia","genus",NA,"Stomphia","Actinostolidae","Actiniaria","Anthozoa","Cnidaria","Animalia","added_automatically","m1",4107,1,"taxInfo",NA,NA,"Anthozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6070","Stomphia spp.","Stomphia","genus",NA,"Stomphia","Actinostolidae","Actiniaria","Anthozoa","Cnidaria","Animalia","added_automatically","m1",4108,1,"taxInfo",NA,NA,"Anthozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6067","Stomphia coccinea","Stomphia coccinea","species","Stomphia coccinea","Stomphia","Actinostolidae",NA,"Anthozoa","Cnidaria","Animalia","check","m1",4109,1,"taxInfo","swimming anemone",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"6068","Stomphia didemon","Stomphia didemon","species","Stomphia didemon","Stomphia","Actinostolidae","Actiniaria","Anthozoa","Cnidaria","Animalia","check","m1",4110,1,"taxInfo","cowardly anemone",NA,"Anthozoa",NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"6163","THAIS HAEMASTOMA","Stramonita haemastoma","species","Stramonita haemastoma","Stramonita",NA,NA,NA,NA,NA,"check","m1",4111,1,"taxInfo","red-mouthed rock shell",NA,NA,NA,NA,"y",NA,NA,"getTaxData",FALSE,NA,NA,NA
"5815","STROMATEIDAE","Stromateidae","family",NA,NA,"Stromateidae","Scombriformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4112,1,"taxInfo","butterfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"6071","Stromateidae","Stromateidae","family",NA,NA,"Stromateidae","Scombriformes","Actinopterygii","Chordata","Animalia","added_automatically","m1",4113,1,"taxInfo","butterfishes","Osteichthyes","Vertebrata",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"5816","STROMBUS ALATUS","Strombus alatus","species","Strombus alatus","Strombus","Strombidae",NA,"Gastropoda","Mollusca","Animalia","added_automatically","m1",4114,1,"taxInfo","Florida fighting conch",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"5817","STROMBUS COSTATUS","Strombus alatus","species","Strombus alatus","Strombus","Strombidae",NA,"Gastropoda","Mollusca","Animalia","added_automatically","m3",4114,1,"taxInfo","Florida fighting conch",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"5818","STROMBUS GALLUS","Strombus alatus","species","Strombus alatus","Strombus","Strombidae",NA,"Gastropoda","Mollusca","Animalia","added_automatically","m3",4114,1,"taxInfo","Florida fighting conch",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"5819","STROMBUS GIGAS","Strombus alatus","species","Strombus alatus","Strombus","Strombidae","Neotaenioglossa","Gastropoda","Mollusca","Animalia","added_automatically","m3",4114,1,"taxInfo","Florida fighting conch",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"5820","STROMBUS RANINUS","Strombus alatus","species","Strombus alatus","Strombus","Strombidae","Neotaenioglossa","Gastropoda","Mollusca","Animalia","added_automatically","m3",4114,1,"taxInfo","Florida fighting conch",NA,NA,NA,NA,"y",NA,NA,"getTaxData",TRUE,NA,NA,NA
"5821","STRONGYLOCENTROTIDAE","Strongylocentrotidae","family",NA,NA,"Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4115,1,"taxInfo",NA,NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",FALSE,NA,NA,NA
"586","Allocentrotus sp.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4116,1,"taxInfo","sea urchins",NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"587","Allocentrotus spp.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4117,1,"taxInfo","sea urchins",NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"5822","STRONGYLOCENTROTUS  SP.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4118,1,"taxInfo","sea urchins",NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"5825","STRONGYLOCENTROTUS SP.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4119,1,"taxInfo","sea urchins","Echinozoa","Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"6078","Strongylocentrotus sp.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4120,1,"taxInfo","sea urchins",NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"6079","Strongylocentrotus sp. A","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4121,1,"taxInfo","sea urchins","Echinozoa",NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"6080","Strongylocentrotus sp. B","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4122,1,"taxInfo","sea urchins",NA,"Echinozoa",NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"6081","Strongylocentrotus spp.","Strongylocentrotus","genus",NA,"Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","added_automatically","m1",4123,1,"taxInfo","sea urchins",NA,NA,NA,NA,NA,NA,NA,"getTaxData",TRUE,NA,NA,NA
"5823","STRONGYLOCENTROTUS DROEBACHIENSIS","Strongylocentrotus droebachiensis","species","Strongylocentrotus droebachiensis","Strongylocentrotus","Strongylocentrotidae","Echinoida","Echinoidea","Echinodermata","Animalia","check","m1",4124,1,"taxInfo","green sea urchin",NA,"Echinozoa","n","y","y",2.4,0.21,"getTaxData",FALSE,NA,NA,NA
